tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,declaraRenta
CC,1687428352,María Hernández,09121967,63,22,63,97,0
CC,0827662252,Gabriela Perez,26091963,88,2,88,24,0
TI,4943874268,Daniela Rodríguez,17071967,5,59,5,31,0
CE,7705634738,Miguel Cartagena,08051967,66,34,66,65,0
CE,9204732396,Marcela Rodríguez,23121970,76,81,76,59,0
CC,7833818392,Manuela Cartagena,03021963,19,3,19,54,0
CC,9880291840,María Martínez,04051960,11,36,11,67,0
CE,3652558580,Gabriela Cifuentes,18071969,50,45,50,54,0
CE,3135132823,David Murillo,07061971,13,51,13,94,0
CE,8868348853,María López,19121965,41,22,41,11,0
TI,5460354268,Sofía Martínez,16061948,76,41,76,22,0
CE,8934871758,Marcela Cartagena,21101964,5,29,5,60,0
TI,3010483676,Laura López,22111945,85,25,85,81,0
CC,0104561229,Daniela Hernández,19061946,70,52,70,3,0
TI,3926663922,Gabriela Perez,22101958,68,75,68,73,0
TI,2364966376,Sofía Perez,03011958,63,25,63,58,0
CC,2827716949,Luis Rodríguez,19071962,85,21,85,47,0
CC,4745283958,Miguel Hernández,12031963,70,81,70,29,0
TI,4533222845,Marcela Hernández,15071964,27,42,27,2,0
CE,9229163245,María Castaneda,20061968,94,54,94,15,0
CE,5813299257,Melissa Castaneda,15011952,54,94,54,92,0
CC,4502465127,Carlos López,06041967,50,60,50,90,0
CC,5965856401,Marcela Hernández,07101968,86,13,86,55,0
TI,8852722060,Carlos Martínez,13021963,5,45,5,65,0
CC,6404664755,Gabriela Hernández,01081964,88,34,88,26,0
TI,9682051321,Ana Hurtado,03091963,66,91,66,24,0
TI,3880940719,Manuela García,26111957,25,60,25,15,0
CE,7744923289,Luis González,26081957,47,77,47,86,0
CE,7716945717,Sofía Hernández,04011960,5,98,5,31,0
CE,8755801355,Manuela González,06101954,73,88,73,74,0
TI,0615011642,Luis Castaneda,15031962,99,99,99,51,0
CC,1001111761,David López,04111964,15,60,15,94,0
TI,0622608477,Manuela Martínez,01111960,18,86,18,55,0
CC,1095365328,Manuela Cartagena,21061942,88,79,88,3,0
CC,2698201726,Miguel García,24041956,11,75,11,67,0
TI,9417423114,Sofía Perez,20101960,19,15,19,15,0
CC,3678505537,Ana Castaneda,27091964,95,34,95,11,0
CE,3745753504,Carlos Martínez,03081967,85,29,85,78,0
CC,4235551014,Juan Hurtado,26011956,54,88,54,20,0
CC,2633924498,Carlos Cifuentes,23111961,19,6,19,93,0
CE,8333312939,Melissa Cifuentes,08041952,19,68,19,53,0
TI,5502853721,Gabriela Cifuentes,06071947,86,15,86,41,0
CE,7841740586,David Hurtado,23051951,5,95,5,3,0
CE,2803294160,Laura Castaneda,16031965,76,87,76,74,0
CC,0077996026,Daniela Cartagena,06101958,99,94,99,36,0
CC,2472932990,Marcela González,06111963,19,20,19,93,0
CE,5692733430,David López,18091962,17,55,17,93,0
CE,7420930329,Laura González,27121953,76,30,76,59,0
CC,8671586882,Carlos Rodríguez,14091958,47,52,47,44,0
TI,3887270382,Marcela Castaneda,05111963,95,43,95,77,0
CE,3046458049,Melissa López,10021960,85,50,85,16,0
CE,3720081714,Sofía Cartagena,07041963,23,26,23,90,0
TI,7240657303,Melissa García,09071955,5,68,5,97,0
TI,6705303169,Marcela Hernández,05021953,99,22,99,29,0
TI,2586690838,Gabriela Perez,21051963,76,87,76,22,0
TI,2682945830,David Murillo,24021964,50,41,50,36,0
TI,0513088608,Manuela Hernández,15011968,18,42,18,25,0
CC,1754522120,Miguel Hernández,26071967,66,3,66,93,0
CC,9264547912,Ana López,05061947,19,36,19,43,0
TI,7251308420,Daniela Murillo,06121959,44,68,44,74,0
TI,8889263741,Daniela Murillo,15011967,20,95,20,60,0
CC,5827585827,Juan Cartagena,26061963,19,74,19,6,0
TI,2946629261,Melissa Rodríguez,20101961,41,74,41,53,0
TI,7677941405,Juan García,25101965,99,35,99,58,0
TI,7976077546,Luis López,13051965,91,93,91,34,0
CC,9733956856,Manuela Murillo,10021965,5,20,5,86,0
TI,5179298261,Gabriela García,12121963,91,24,91,93,0
TI,7125278897,Luis Hurtado,06031962,17,83,17,59,0
CE,8975893945,María Murillo,07031963,44,20,44,65,0
CC,5145170826,Ana Castaneda,25071965,52,93,52,79,0
CE,4273676202,Marcela Martínez,08111958,5,29,5,51,0
TI,8756226881,David Hernández,23051965,70,16,70,13,0
CC,4609798065,David Martínez,24031923,20,86,20,44,0
CE,6439437070,Sofía Hernández,23101966,17,99,17,31,0
CE,7281642472,Ana Martínez,15121958,17,77,17,62,0
CE,9661145589,Juan Cifuentes,17121967,13,21,13,75,0
CC,1773214027,Sofía Martínez,13071963,85,35,85,25,0
CE,5471177546,Sofía López,14031956,70,36,70,38,0
CE,7565629363,Manuela Hernández,12081958,70,29,70,79,0
TI,2235232781,María García,17041962,13,87,13,40,0
CC,2840746167,David Martínez,24051965,52,60,52,45,0
TI,6226512276,Sofía Perez,27011970,68,95,68,58,0
CC,9809492462,Juan López,05121958,66,92,66,45,0
CC,8849978033,Melissa Perez,28091966,25,43,25,92,0
TI,7908242657,Carlos Martínez,23121965,81,77,81,58,0
TI,0907306620,Miguel Perez,25011969,86,10,86,32,0
CC,5498932919,Gabriela Martínez,24101966,86,94,86,86,0
TI,0120132275,Juan Castaneda,08061969,85,2,85,51,0
CE,9800852355,Luis Castaneda,26111969,18,68,18,95,0
CC,2047930919,Laura Martínez,26091965,27,52,27,15,0
CC,1703121484,Miguel Rodríguez,07041965,85,50,85,1,0
TI,1638364956,Marcela Castaneda,16091954,66,4,66,53,0
CE,1894647264,Miguel Hernández,17101967,70,3,70,83,0
CE,3519408031,Juan López,01011963,86,29,86,54,0
CE,8077897857,Miguel Cifuentes,19051955,5,3,5,79,0
CC,5707012287,Melissa Hernández,24091963,17,55,17,22,0
TI,3783370640,Luis Cifuentes,20111962,91,73,91,38,0
CE,9877628134,Sofía Cifuentes,27121944,97,11,97,52,0
CC,0002857832,Laura Castaneda,07061969,18,2,18,91,0
TI,1706768096,Marcela Perez,28041950,81,62,81,35,0
TI,0112240478,Miguel Hernández,03061969,41,19,41,55,0
CE,8748526835,Gabriela Murillo,09111968,95,55,95,98,0
CE,8470936037,Melissa González,12071951,66,43,66,92,0
TI,2215309774,Juan Murillo,16121958,23,92,23,97,0
CE,7685180692,Miguel Rodríguez,03011965,66,21,66,75,0
CC,8444652913,Laura Hernández,15011965,70,62,70,6,0
CC,6706652606,Daniela Hurtado,13071962,13,20,13,26,0
CC,9358807886,Carlos González,05021964,70,20,70,11,0
TI,1729080558,Carlos Perez,02121962,23,16,23,74,0
CC,9682022696,Daniela Perez,15081953,25,98,25,97,0
CE,1359279075,Luis Cifuentes,24121960,25,54,25,75,0
TI,8575651450,Manuela Perez,24031957,88,6,88,65,0
TI,4438415730,Gabriela Cifuentes,06051970,47,2,47,68,0
TI,1153665269,Miguel López,11061960,54,45,54,19,0
TI,4781237060,Miguel Murillo,06111949,70,42,70,42,0
CC,9054240440,Ana Murillo,14091957,23,62,23,86,0
CC,5864476819,Laura Murillo,28061959,66,60,66,97,0
CC,4849747269,David García,17101960,5,47,5,52,0
CE,7462942006,Laura Martínez,16071957,25,19,25,31,0
CC,9752076242,Miguel Perez,24101959,81,10,81,3,0
CE,5765512271,Miguel Castaneda,27011959,17,94,17,45,0
TI,2913616874,Daniela Rodríguez,15081956,94,36,94,77,0
TI,8007979227,Melissa Hurtado,05021959,52,68,52,44,0
TI,4336604492,Gabriela García,06111963,66,24,66,87,0
CC,4939156595,Melissa Cifuentes,22081963,25,42,25,94,0
TI,9334555093,Melissa Rodríguez,26071954,50,6,50,77,0
CC,2224852569,Ana Castaneda,25061954,63,74,63,2,0
CE,3680116734,Daniela Martínez,05011952,97,75,97,2,0
CE,1727072694,Marcela Perez,14021950,73,24,73,99,0
TI,8254462002,María García,23101960,68,11,68,78,0
CC,4653104316,Sofía Murillo,04011958,66,87,66,11,0
TI,2004870478,David Murillo,24071963,27,41,27,86,0
CE,8456516240,Ana Cartagena,05121968,68,47,68,83,0
TI,5811945731,Manuela Hernández,03121963,68,83,68,42,0
TI,0729323574,Miguel Cartagena,18011962,17,78,17,75,0
CE,0726700467,Ana Hernández,04051955,97,10,97,87,0
CE,5305635411,Luis Castaneda,27101958,81,19,81,40,0
TI,1959314065,Miguel Rodríguez,18011953,66,59,66,67,0
CC,1573918385,Melissa Perez,10021964,70,1,70,6,0
TI,9380946431,Marcela García,12121963,66,2,66,62,0
CC,6903486860,Juan García,08061965,8,25,8,25,0
CC,3773670807,Melissa Hernández,11121964,97,55,97,40,0
CE,2490513890,Sofía Rodríguez,09051968,20,54,20,58,0
CC,1628106557,Sofía González,27101956,95,74,95,35,0
CE,2460483394,Gabriela Hernández,03051953,52,44,52,95,0
TI,0044749121,María Cartagena,27071953,50,13,50,25,0
CC,4246058857,Laura Cartagena,07031968,27,97,27,83,0
CC,9097000946,Ana García,12021969,68,54,68,50,0
TI,6791483128,Sofía Hernández,22011966,50,52,50,51,0
TI,7323596962,Laura Cifuentes,13121962,20,25,20,58,0
CC,0663622481,Juan Perez,08031963,44,29,44,90,0
CC,5509327494,Carlos Perez,10091967,5,24,5,22,0
CC,7294378326,María Cifuentes,19121949,19,79,19,2,0
TI,7203101213,Sofía Castaneda,03011969,95,81,95,3,0
CE,3669904995,Daniela García,26121966,63,51,63,95,0
CE,7133436091,Miguel Perez,20121967,88,3,88,36,0
CE,3635027147,María Martínez,17121959,94,83,94,68,0
CC,3617941253,Daniela González,11101966,41,22,41,93,0
TI,0468983014,Laura Perez,05021966,76,87,76,90,0
CE,4060027436,Melissa González,13041971,15,98,15,67,0
TI,2113626329,María Hernández,21081968,11,24,11,95,0
CE,2149540825,Gabriela García,16041954,70,47,70,87,0
TI,0600339336,David Castaneda,12061968,19,40,19,81,0
CC,8810139717,Laura Hurtado,13101963,66,1,66,3,0
CE,4543949225,Luis López,05081966,54,34,54,36,0
CC,2299896192,Miguel González,02101969,19,11,19,86,0
TI,0631501597,Sofía Martínez,26031961,94,97,94,22,0
TI,5393928974,Miguel López,25011963,63,55,63,31,0
TI,8544110916,Marcela Perez,15081954,17,73,17,10,0
CC,6635367029,Sofía López,18031959,91,75,91,81,0
TI,9119606778,Daniela López,15041965,68,38,68,3,0
TI,7710825183,Sofía González,23011953,25,4,25,25,0
CE,6793193113,Laura González,08051953,25,60,25,79,0
CC,9601307516,David Castaneda,16081957,52,19,52,21,0
CC,0463730505,Sofía García,24071971,25,83,25,25,0
CC,9080739966,Marcela García,18111969,86,16,86,21,0
TI,6682733594,Melissa Hurtado,01031961,44,6,44,55,0
CE,4241618286,María López,20111954,68,59,68,6,0
CC,5081473183,Miguel Martínez,14021952,76,40,76,83,0
TI,5867217612,Ana Cartagena,17031961,63,54,63,6,0
CE,0599954925,Luis Martínez,06061942,88,81,88,34,0
CC,3104556307,Melissa Murillo,01091961,50,43,50,44,0
TI,8613041224,Luis Martínez,28101960,88,13,88,92,0
CC,7508765993,Carlos Hurtado,12061945,94,24,94,44,0
CC,1277324929,Daniela Cartagena,14021961,47,20,47,51,0
CE,8434040809,Miguel Rodríguez,19041960,41,83,41,43,0
CE,1661996090,Miguel Hernández,22031945,15,25,15,94,0
CC,1901023659,Gabriela Cifuentes,18051964,44,38,44,11,0
CE,5257354802,Laura Cartagena,19051953,66,74,66,40,0
TI,5039736413,Laura García,19061980,23,10,23,10,1
CC,0229132931,Sofía Murillo,04091950,52,75,52,77,0
TI,3625651707,Carlos Hurtado,18081937,18,4,18,94,0
CC,4880232816,Melissa Rodríguez,27091944,13,31,13,19,0
CC,7140313723,Ana Cifuentes,17071952,20,29,20,60,0
TI,1155946470,Marcela Castaneda,23101976,76,24,76,10,1
CE,6859271794,Manuela Castaneda,03041952,18,47,18,1,0
TI,9660060640,Luis Cifuentes,07031937,95,22,95,30,0
TI,4142562033,Carlos López,06061948,95,87,95,26,0
CC,8010308774,Juan Hernández,28061957,54,94,54,1,0
CE,5830783475,María López,14101958,17,45,17,81,0
TI,0632964880,Gabriela Martínez,02041943,91,90,91,99,0
TI,3108353077,David Hernández,06091958,68,16,68,43,0
CC,4904966709,Manuela Hurtado,21071938,25,47,25,77,0
CC,7626684342,Manuela Murillo,16011956,11,40,11,29,0
TI,8254360432,Laura Hurtado,10011943,47,73,47,15,0
CC,4326093850,Ana Hernández,07011958,20,29,20,91,0
CC,9956926471,Juan Martínez,17081932,19,60,19,87,0
CC,5020258785,Carlos Rodríguez,16041957,41,1,41,51,0
TI,2771395971,Ana Murillo,11071955,86,86,86,55,0
CC,5423152071,Juan Rodríguez,27021963,91,74,91,36,0
CE,5398542574,Carlos Martínez,07081960,86,21,86,62,0
TI,2185220687,Marcela Rodríguez,15081961,27,31,27,83,0
CC,4585819287,Melissa López,15121961,54,55,54,34,0
CC,4060870147,Gabriela Martínez,23101955,63,77,63,26,0
TI,2194822194,Ana Perez,25101953,86,58,86,68,0
CE,7866933837,Sofía Martínez,26031965,54,73,54,86,0
CC,9346112282,Carlos Cartagena,04101936,81,26,81,10,0
CE,5913418351,Melissa Martínez,19121939,86,60,86,77,0
CE,3125143154,Marcela González,16071935,44,40,44,67,0
CE,4166620816,Marcela Perez,17021967,76,4,76,74,0
CE,0456781948,David López,28041941,5,93,5,59,0
TI,3551312928,Juan González,19051941,68,4,68,19,0
TI,5917352300,Gabriela García,16071934,86,41,86,13,0
TI,7835484699,María López,17101954,17,41,17,31,0
CE,8387374105,Marcela Martínez,10111933,91,91,91,26,0
CC,6009832125,Ana Martínez,23081931,63,24,63,88,0
TI,8745253529,Melissa García,03081954,99,75,99,6,0
TI,8722422584,María Cifuentes,27041957,91,77,91,68,0
CC,9679954045,Melissa González,21011958,54,40,54,3,0
TI,6130831513,Miguel Cartagena,17011953,11,86,11,90,0
CE,7259380488,Juan Hernández,06111961,99,24,99,58,0
TI,1427647380,Marcela Hernández,01031952,76,77,76,73,0
TI,6045904056,Sofía Cartagena,11111928,50,16,50,90,0
CE,9731495214,Manuela Hurtado,20041986,17,45,17,79,1
CC,5028381065,Gabriela Perez,16021938,41,55,41,67,0
CE,6688211097,Manuela Martínez,04071952,27,30,27,4,0
CC,7099013179,Marcela Perez,21051940,20,73,20,92,0
TI,9477642383,Ana Hernández,16091959,97,32,97,92,0
CC,0868060285,Melissa Cartagena,12021941,66,58,66,68,0
TI,5512651073,Miguel Hurtado,17011959,66,51,66,74,0
TI,4411742180,Melissa Hernández,15011968,15,44,15,67,0
CC,4574775992,Manuela Hurtado,12051955,68,95,68,1,0
CE,8448911051,Juan García,15011956,66,81,66,99,0
CE,9043445558,Miguel Rodríguez,13041960,85,90,85,53,0
CE,7842015729,Sofía López,17021957,15,67,15,38,0
TI,2011470705,Sofía Martínez,10021964,8,59,8,41,0
CE,4361390306,Ana García,25081930,18,29,18,90,0
CE,6345042056,Manuela Perez,21061934,54,91,54,99,0
CC,7373591341,Ana Castaneda,08021962,91,92,91,81,0
CC,6656594063,Gabriela Cifuentes,28081960,18,3,18,73,0
CC,0187780037,Gabriela Rodríguez,04071941,70,94,70,44,0
CE,7727391882,Marcela García,10071964,94,91,94,86,0
CE,1083562799,Sofía Cartagena,23051964,73,58,73,3,0
CC,3487740607,Melissa Cifuentes,18091965,76,55,76,99,0
CE,2080800319,Ana Perez,10051943,63,20,63,55,0
CE,0269750866,Luis Hernández,15101932,97,58,97,47,0
TI,4333135124,María Murillo,17051952,23,24,23,24,0
CC,8682704587,Manuela Perez,07031947,25,3,25,35,0
CC,8135653318,Laura Martínez,28091956,5,31,5,62,0
TI,3836455304,Luis García,24021960,13,25,13,2,0
CC,1768874011,Manuela García,22071951,13,42,13,13,0
CE,5016748773,Miguel García,26061950,5,10,5,53,0
CE,2882228134,Marcela López,26021956,5,90,5,16,0
CC,5847592760,Manuela Cifuentes,20061961,88,45,88,31,0
CE,7574269063,Luis Cifuentes,16011952,50,73,50,75,0
CE,6342710061,Miguel Rodríguez,26051955,63,25,63,20,0
TI,0152056168,María López,09031953,94,1,94,31,0
CE,8993431329,María Rodríguez,13101963,54,22,54,86,0
CC,3160208362,Gabriela Cifuentes,09031926,11,62,11,92,0
TI,7896976672,Gabriela Martínez,05011966,63,26,63,62,0
CC,8647810088,Daniela Perez,15101966,68,53,68,88,0
TI,5329860691,Daniela González,25091956,68,10,68,73,0
TI,3359438296,Luis Hurtado,07111955,27,88,27,50,0
CC,4232619587,Sofía López,22071988,13,54,13,65,1
CE,6102269915,Sofía Hernández,09011933,91,95,91,98,0
CC,7138084831,Sofía Castaneda,19011945,68,51,68,10,0
CC,9845202306,María López,15121957,41,15,41,16,0
CE,5373552001,Daniela López,10071951,63,2,63,50,0
TI,7807512049,Manuela Cartagena,25011942,50,81,50,100,0
CC,9325148268,Gabriela Rodríguez,22061954,50,45,50,60,0
CC,3645445611,Miguel Cifuentes,14061940,17,83,17,81,0
CC,9771045684,Miguel Murillo,17081952,66,41,66,44,0
CC,4457540944,Melissa Rodríguez,26081944,5,32,5,11,0
CE,0328501167,Luis González,16111961,91,67,91,53,0
CC,3369397640,Juan Castaneda,21051962,76,100,76,83,0
TI,3745746395,María Rodríguez,18061949,11,22,11,51,0
CE,9605408909,Juan Castaneda,17021960,68,11,68,53,0
TI,9369445586,Sofía Cartagena,21091943,54,100,54,31,0
TI,4135225297,Gabriela Rodríguez,22021964,63,67,63,22,0
CE,3937874044,Juan Martínez,17051964,91,62,91,35,0
TI,8431593069,Juan Cifuentes,22081924,15,10,15,81,0
TI,1808601348,Juan Hurtado,28011939,17,50,17,6,0
CE,3238535360,Melissa Castaneda,06121964,25,44,25,30,0
TI,2690737559,Ana García,14021966,17,97,17,75,0
CE,0753457752,Luis Perez,06021936,86,79,86,75,0
CC,4056387396,Marcela Cifuentes,14051956,52,15,52,40,0
TI,9625803261,María Cartagena,04061953,68,35,68,67,0
CC,1811580057,David Martínez,21011955,17,35,17,93,0
TI,6882889491,David Murillo,27091956,8,10,8,35,0
TI,6925015466,Ana Perez,14041961,13,94,13,15,0
CC,1279568801,Manuela González,18101933,41,29,41,94,0
CE,4129301210,Manuela García,24011933,11,32,11,90,0
TI,3345036842,Daniela Hurtado,28071964,44,41,44,20,0
CE,9206377556,Manuela Murillo,15091970,11,22,11,2,0
CE,8374580459,Laura Cifuentes,24081964,18,35,18,77,0
CE,9155314433,Carlos Rodríguez,23051942,20,93,20,34,0
CC,9908246131,María Hernández,22071943,5,24,5,6,0
CE,6188184672,María Hurtado,13081962,19,94,19,25,0
CE,1463785915,Luis Perez,08011950,18,74,18,36,0
CC,1448077163,Gabriela Hurtado,24041955,41,26,41,68,0
TI,7952287038,Laura Hurtado,23011958,97,30,97,6,0
CC,2794481413,Melissa Perez,13081986,95,87,95,94,1
TI,0056872698,Laura Rodríguez,07121953,17,4,17,43,0
CE,9762333794,Juan Cifuentes,18061959,97,58,97,3,0
CE,2744882087,Luis Castaneda,19041956,99,6,99,10,0
CE,0035535364,Laura Hurtado,27061969,18,73,18,91,0
TI,7110944925,Melissa Perez,23051953,18,52,18,20,0
CE,6759595470,Marcela Castaneda,01011957,8,83,8,95,0
TI,2422519640,María Hernández,25051957,76,22,76,54,0
CE,3271942634,Ana González,22011962,41,42,41,93,0
TI,3573559960,Juan Rodríguez,03051980,25,3,25,31,1
TI,2596815696,Gabriela González,19071932,8,3,8,19,0
CE,7607449797,Miguel Hurtado,15081941,63,10,63,67,0
CE,1452803373,Laura López,07111956,63,92,63,83,0
CC,4412336707,Ana López,02121945,86,95,86,100,0
TI,5160955987,Manuela González,01021947,5,44,5,88,0
CC,9167890902,Miguel Cifuentes,13051945,76,32,76,1,0
CE,8831940603,Luis López,23111952,99,95,99,87,0
TI,2541199973,Sofía García,19031950,63,95,63,88,0
TI,5231740419,Marcela González,17111944,19,11,19,58,0
CE,6632766562,Daniela Castaneda,15121942,85,35,85,67,0
TI,6716780430,Marcela Martínez,27111965,8,51,8,88,0
TI,5815059143,Daniela Rodríguez,17091957,15,87,15,35,0
TI,8578293965,Ana Murillo,02101960,54,97,54,15,0
CC,5652213978,Gabriela Cartagena,17101955,81,97,81,74,0
CC,8807428884,Ana Hurtado,04041960,13,95,13,68,0
CC,9012641847,Sofía López,12071962,13,53,13,26,0
CE,3591886158,David Castaneda,27121965,11,87,11,75,0
CE,7203422938,Daniela Hernández,27121966,19,100,19,42,0
CE,1991024605,Melissa Hurtado,11041954,20,29,20,73,0
CE,6763105725,David Perez,16101969,70,52,70,93,0
TI,6663899459,Juan Castaneda,23011962,70,15,70,32,0
TI,0289737927,Marcela Cartagena,13061941,73,93,73,55,0
CE,3045805158,María Perez,15011950,70,58,70,38,0
CE,1689945369,Miguel González,03081948,11,73,11,3,0
TI,4615189049,Daniela Hernández,05081950,19,98,19,68,0
CC,4191503328,Daniela Hernández,15081966,91,99,91,53,0
CC,5105711466,Marcela González,22081956,19,78,19,2,0
TI,5151159135,Gabriela López,13021949,91,26,91,75,0
CC,8562439971,Laura Martínez,12031964,95,92,95,38,0
CC,0271123458,Sofía Rodríguez,04091955,81,78,81,19,0
CE,9789753792,Juan Perez,19091966,63,78,63,88,0
CC,1542203621,Gabriela Castaneda,27071964,17,93,17,6,0
CE,5249591342,Daniela Hurtado,17101959,81,99,81,54,0
CE,0205869148,Gabriela Hernández,19121955,70,13,70,31,0
CE,0981929243,Gabriela Rodríguez,24031955,41,42,41,50,0
CE,6134510120,Juan Castaneda,20061947,54,52,54,15,0
TI,2562385330,Juan Cartagena,16011952,54,67,54,40,0
CE,6924060053,María Murillo,06121952,15,11,15,92,0
CE,8937794194,Carlos González,05051945,88,6,88,51,0
CC,5259358609,Miguel Cartagena,12041959,85,10,85,88,0
TI,9341428494,Juan Murillo,11111933,85,79,85,100,0
CC,7035635677,Miguel Cifuentes,05111940,88,44,88,59,0
CC,5183899552,Laura Rodríguez,12121947,88,87,88,50,0
TI,3887666502,Ana Castaneda,19041963,25,94,25,81,0
CC,5035442204,Luis Cifuentes,24031961,44,1,44,32,0
CC,9406280488,Melissa Rodríguez,07061947,97,97,97,16,0
TI,7991892739,Gabriela Martínez,01021963,41,59,41,38,0
CE,7198877673,Marcela López,09111961,66,97,66,24,0
CE,6125794502,Luis Perez,15091959,5,43,5,97,0
CC,9820841236,Juan Hernández,06111958,76,45,76,4,0
TI,0807337352,Daniela Hernández,24081960,63,16,63,19,0
CC,8341101238,Daniela Murillo,08101949,95,41,95,75,0
TI,0281215430,Gabriela Castaneda,11091929,44,73,44,95,0
CE,9290585508,Carlos López,02011963,23,91,23,31,0
TI,6165551017,Luis Cifuentes,13091944,19,94,19,22,0
CC,8093803762,Melissa Rodríguez,18031945,70,19,70,26,0
CC,4823384188,Luis Rodríguez,14071967,66,29,66,11,0
TI,6852285495,Sofía Martínez,24041959,47,34,47,42,0
TI,6217620991,Sofía Cartagena,13101946,15,19,15,55,0
TI,9695955840,Carlos López,03111968,91,51,91,40,0
CC,5490146251,Marcela García,21091968,76,83,76,54,0
CC,8960955581,Miguel Hernández,09071936,52,15,52,25,0
TI,9086687198,Sofía González,10031932,25,92,25,87,0
CC,9051967987,Sofía García,01061951,76,42,76,2,0
CC,5488512937,David García,04011951,8,92,8,40,0
CE,2831922556,María García,13031934,95,65,95,15,0
TI,3001924973,David González,23011938,66,78,66,91,0
TI,2010022409,Melissa Perez,04081942,19,59,19,13,0
CC,1145747518,Luis Martínez,04061945,25,35,25,98,0
CC,0760241892,David Hurtado,27121945,70,94,70,67,0
