tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,declaraRenta
CC,3028367828,David Cartagena,13081984,50,22,50,86,0
TI,2734837877,David Cifuentes,11121976,54,52,54,19,0
TI,4231279104,Laura Cartagena,09081973,18,21,18,41,0
TI,4318437032,María Cartagena,05091984,52,20,52,97,0
TI,8876086185,Sofía Perez,25121972,94,2,94,55,0
CC,2415990551,Miguel Hernández,20111978,63,92,63,2,0
TI,6616067142,David Cartagena,24091981,66,75,66,30,0
TI,2205615005,Sofía Cifuentes,16041978,86,77,86,36,0
CC,1671339209,Luis Hurtado,14031984,27,81,27,77,0
CC,3236681755,Juan Martínez,22061985,85,73,85,40,0
CC,7285424789,Manuela García,19051983,81,22,81,100,0
CC,6151608398,María Cifuentes,01051978,95,24,95,4,0
CC,3543432838,Miguel Rodríguez,04061977,47,20,47,10,0
CC,3617097509,Juan Murillo,03111965,23,83,23,54,0
TI,1296449089,David García,12021981,27,3,27,88,0
CE,6906943449,David Hernández,03111984,11,38,11,19,0
CC,1647148331,Miguel García,03071985,47,92,47,83,0
CC,3928671196,Luis Castaneda,10121984,76,95,76,94,0
CE,8221388710,Ana González,28041979,50,97,50,26,0
CE,1897328444,Marcela Hernández,08021979,20,73,20,67,0
CC,3432984718,Marcela Perez,16101983,52,2,52,15,0
TI,1417143437,Miguel Hurtado,22011981,66,77,66,99,0
CC,9801701067,Ana Martínez,17091983,88,41,88,47,0
CC,4502465127,Carlos López,06041967,50,60,50,90,0
TI,8689090987,María Rodríguez,02061977,41,24,41,41,0
TI,8852722060,Carlos Martínez,13021963,5,45,5,65,0
CC,7295194200,Laura Murillo,26021978,13,92,13,54,0
CC,6971988034,Manuela González,21041978,97,1,97,36,0
CC,1296145667,Laura Martínez,14021984,81,77,81,95,0
CE,9661369605,Miguel García,27011963,44,86,44,13,0
CE,2952711183,Daniela Martínez,28111964,63,24,63,3,0
CC,6797699902,Laura Cifuentes,01061982,68,99,68,26,0
CE,6848474511,Miguel Cartagena,21091985,19,86,19,54,0
CC,1286886056,Manuela Cifuentes,27111985,47,68,47,52,0
TI,8527160974,Laura Castaneda,10071985,13,2,13,68,0
TI,0245825580,Laura Cartagena,18101981,70,1,70,19,0
TI,2009838302,Miguel Hernández,25051984,23,91,23,87,0
TI,3731773115,María Cifuentes,12081984,94,6,94,2,0
TI,1452205365,Sofía Castaneda,14041981,95,30,95,22,0
TI,2935941651,Melissa Hurtado,01051980,94,16,94,58,0
CE,4434141991,María Murillo,23051974,5,90,5,43,0
TI,6841238239,María García,13121983,18,65,18,86,0
CC,9623029586,Daniela López,02031974,20,36,20,67,0
CE,0543176774,Daniela López,12021978,54,44,54,1,0
CC,9104910835,Gabriela Murillo,23031982,81,98,81,100,0
CC,3645819162,David González,26011984,8,20,8,68,0
TI,1830612262,Miguel Perez,26071982,91,45,91,67,0
CC,8464532825,Laura Murillo,22081981,94,40,94,1,0
TI,0585475070,Laura Perez,22061977,73,1,73,77,0
CE,7420930329,Laura González,27121953,76,30,76,59,0
CC,9560701611,Daniela Martínez,04041985,5,30,5,100,0
TI,5610108313,Melissa Murillo,23071975,27,35,27,1,0
TI,4507966442,Daniela Rodríguez,02041980,66,100,66,90,0
CE,1643444254,Sofía Murillo,15091981,19,43,19,29,0
TI,7082191760,Juan González,08101975,5,53,5,35,0
CC,4902488216,Laura Martínez,06041979,63,50,63,15,0
CC,5577856002,Luis García,09011979,19,31,19,40,0
TI,7104915162,Miguel Cifuentes,05041979,54,83,54,50,0
TI,6117120474,Ana López,07071982,76,41,76,62,0
CC,2548379904,Carlos Martínez,05111982,17,35,17,35,0
CC,8843696860,Melissa Cifuentes,07111972,68,29,68,73,0
CE,0031696651,Luis Martínez,22041977,50,42,50,41,0
CC,5958151399,María Murillo,28061971,97,1,97,68,0
CE,5632554064,Luis Murillo,25031977,76,3,76,55,0
CE,8861443887,Manuela Murillo,06061974,97,24,97,43,0
TI,2475129496,Ana González,27061966,91,54,91,11,0
CE,3654019631,Carlos Murillo,23011977,66,73,66,55,0
CC,9733956856,Manuela Murillo,10021965,5,20,5,86,0
CE,9460238259,Marcela Castaneda,21061980,44,24,44,45,0
CE,5583128457,Juan Hernández,22011982,41,75,41,65,0
TI,0625274009,Sofía González,18041979,85,58,85,19,0
CE,5776042174,Daniela García,17111980,95,29,95,68,0
CC,9391808204,Marcela López,25101965,50,40,50,97,0
TI,8756226881,David Hernández,23051965,70,16,70,13,0
CE,7043750433,María García,22111975,47,99,47,19,0
TI,5184532056,Miguel Castaneda,12041977,44,62,44,77,0
TI,6444201466,David Castaneda,28111981,41,92,41,34,0
CE,5465352865,Manuela Hurtado,14071980,19,100,19,93,0
CE,6614176509,Melissa Castaneda,25121973,15,2,15,58,0
CE,0330546147,Sofía Rodríguez,19031972,97,58,97,47,0
TI,7131288766,Daniela González,18101971,95,59,95,13,0
CC,3095404027,Juan González,11081971,63,38,63,58,0
TI,5070223988,Miguel Hurtado,25021976,47,47,47,19,0
CE,4015067730,Marcela Martínez,22011974,44,20,44,10,0
CC,0462982106,Juan Murillo,03031969,94,41,94,94,0
TI,7331842515,Carlos Perez,16041970,47,73,47,79,0
CE,7476848054,Sofía Castaneda,11041971,81,99,81,50,0
TI,5671551663,Sofía Perez,18081970,18,67,18,54,0
CC,5498932919,Gabriela Martínez,24101966,86,94,86,86,0
CC,9367785721,Marcela Castaneda,07081976,18,100,18,78,0
CC,5721306539,Marcela Cifuentes,19011973,88,67,88,91,0
CE,6433764990,Ana Cartagena,26041977,13,45,13,40,0
CE,7833338058,Luis García,11061970,13,68,13,41,0
TI,5681285503,Laura Castaneda,01111982,11,99,11,47,0
CC,6371283672,Carlos López,01021972,63,62,63,90,0
CC,2700302127,Laura Hernández,18011969,54,31,54,65,0
TI,8196890773,Melissa Martínez,04111984,27,90,27,58,0
CE,2491556768,Sofía Hurtado,25081971,19,95,19,11,0
TI,3783370640,Luis Cifuentes,20111962,91,73,91,38,0
CE,9787572186,Carlos Perez,19111984,99,44,99,58,0
CC,0078235103,Sofía García,28041971,85,3,85,4,0
CC,1585492149,Miguel González,10111980,81,98,81,75,0
TI,9912046928,Miguel González,06071972,13,32,13,92,0
CC,3924045904,Marcela Perez,27011983,25,16,25,4,0
CE,5509680520,Daniela Cartagena,03121970,54,43,54,6,0
CC,1627173631,Laura Hurtado,24091979,17,67,17,22,0
CC,6932171907,Ana Cartagena,28051981,86,3,86,45,0
TI,7717845601,Juan López,19021977,54,83,54,15,0
CE,2987552118,Gabriela Perez,08021984,52,32,52,20,0
TI,4720618563,David Cartagena,16031985,20,81,20,68,0
CE,9858847063,Melissa García,16021976,70,58,70,10,0
CC,9682022696,Daniela Perez,15081953,25,98,25,97,0
TI,4996233686,Ana López,12021978,81,41,81,93,0
TI,8575651450,Manuela Perez,24031957,88,6,88,65,0
TI,0134324401,Carlos Perez,05041984,94,78,94,58,0
TI,2040238033,Laura Cifuentes,17121977,15,92,15,38,0
CE,3012824763,Laura Hernández,17081975,27,2,27,41,0
CE,3291668684,Miguel López,02121974,54,42,54,90,0
CE,5417103277,Luis González,04021975,88,50,88,73,0
CE,4626250843,Juan González,11051979,73,99,73,30,0
CC,1130688045,Laura Castaneda,19031979,94,6,94,15,0
CC,1031642996,Juan Hurtado,26071979,23,50,23,44,0
TI,7605063988,David Hernández,18121974,91,86,91,91,0
TI,8748826880,Carlos García,24081979,19,87,19,51,0
TI,6885323817,Juan Murillo,24041971,50,41,50,55,0
CC,2050749823,David Cifuentes,04021975,19,30,19,21,0
CE,8700643951,Laura Rodríguez,07111965,76,59,76,6,0
TI,9334555093,Melissa Rodríguez,26071954,50,6,50,77,0
CE,8198706838,Daniela Murillo,02081971,54,90,54,54,0
CE,1001182398,María Hurtado,04051974,99,60,99,1,0
TI,4955351425,Sofía Castaneda,24011962,17,11,17,68,0
CE,1320680351,Marcela Hernández,01051975,13,36,13,98,0
TI,0265685645,Sofía González,20121974,91,98,91,81,0
CE,8325565668,Juan Castaneda,01011978,63,62,63,52,0
TI,2314402440,Marcela Perez,13011981,23,95,23,16,0
TI,1873507029,Ana Perez,17011978,18,95,18,50,0
CE,3429125893,Luis Martínez,14081982,50,22,50,44,0
CC,8614365631,Laura Perez,01021965,47,2,47,58,0
CE,3380264457,Gabriela Murillo,06011979,41,6,41,52,0
CC,2414004407,Melissa Cifuentes,14061980,15,79,15,21,0
TI,1256037201,Luis González,08051982,68,32,68,54,0
CC,5129221166,Laura López,05101969,66,81,66,13,0
CC,7906437536,Laura Cartagena,09081982,86,88,86,15,0
CE,9031369578,Laura González,01011983,63,47,63,65,0
CC,0666109252,Manuela García,15071976,17,94,17,6,0
CC,6914592517,Laura Cifuentes,21051981,5,97,5,32,0
CE,2460483394,Gabriela Hernández,03051953,52,44,52,95,0
CE,8181758077,Luis Hurtado,11091974,86,1,86,55,0
TI,7478458998,Daniela Rodríguez,24081975,5,11,5,16,0
CC,9236664515,Melissa Perez,07051978,66,32,66,29,0
TI,9186130620,Melissa Cartagena,24041974,91,68,91,16,0
CC,3491170316,Miguel García,04061981,41,40,41,35,0
CE,5257747623,Carlos Cartagena,04031982,52,74,52,75,0
CC,8473473558,Melissa Murillo,23071981,20,53,20,31,0
CC,4447491203,Carlos Perez,11101978,19,19,19,74,0
CE,7965698213,Juan Cifuentes,09101980,25,44,25,16,0
CE,8728354700,Ana Rodríguez,22011981,94,21,94,91,0
CC,3771340976,Sofía Murillo,04111983,68,32,68,60,0
CC,3532424261,Manuela Castaneda,26081984,99,36,99,88,0
TI,4744371738,Sofía Rodríguez,28071984,5,99,5,77,0
CE,2724136738,David Cifuentes,26111979,76,10,76,74,0
TI,2788021438,Laura Cartagena,13101971,73,16,73,62,0
CC,4949602476,María Castaneda,05081970,66,93,66,36,0
CC,7282424009,Melissa Martínez,18081984,99,34,99,50,0
TI,7252770269,Juan Perez,26011979,27,19,27,41,0
CC,8810139717,Laura Hurtado,13101963,66,1,66,3,0
CC,2196207745,Gabriela Murillo,19021981,18,29,18,41,0
CC,5345343871,Miguel Rodríguez,22021983,50,35,50,3,0
TI,7941558453,Daniela Martínez,03061970,23,53,23,67,0
CE,9364334560,María Murillo,08121978,50,25,50,68,0
TI,8544110916,Marcela Perez,15081954,17,73,17,10,0
CC,6635367029,Sofía López,18031959,91,75,91,81,0
CC,3384502515,María Martínez,27071970,13,99,13,10,0
TI,7710825183,Sofía González,23011953,25,4,25,25,0
CE,6793193113,Laura González,08051953,25,60,25,79,0
CC,9601307516,David Castaneda,16081957,52,19,52,21,0
CC,0463730505,Sofía García,24071971,25,83,25,25,0
CE,9341567403,Marcela González,14041972,15,81,15,51,0
CE,4777968895,Laura García,02101973,94,58,94,99,0
CE,4241618286,María López,20111954,68,59,68,6,0
CE,0593241625,Carlos López,05021975,8,15,8,15,0
CC,6806922149,Luis López,13051976,50,75,50,3,0
CC,5106426410,Miguel Hurtado,27111979,86,97,86,42,0
CC,8739717290,Juan Cartagena,08081983,5,43,5,86,0
TI,8613041224,Luis Martínez,28101960,88,13,88,92,0
CE,8221979743,David González,06081972,54,52,54,51,0
CC,3063465996,Manuela Murillo,21081970,94,78,94,40,0
CC,1798240739,Carlos López,05091970,76,93,76,26,0
CC,9648926151,Manuela Hurtado,21051967,19,58,19,47,0
CE,4680781712,Carlos López,07011974,70,10,70,20,0
CE,4912340721,Laura Martínez,26061971,88,35,88,38,0
TI,2768427834,Carlos Hurtado,17051974,18,19,18,50,0
CC,0229132931,Sofía Murillo,04091950,52,75,52,77,0
CE,9712125226,Marcela López,07061974,18,30,18,93,0
CC,2336826245,Laura Perez,16041969,27,67,27,38,0
TI,7107670552,Sofía Murillo,03071959,19,31,19,98,0
TI,1155946470,Marcela Castaneda,23101976,76,24,76,10,1
CC,6912983828,Carlos Rodríguez,03051980,13,32,13,47,0
CC,4936740638,Juan Murillo,19011976,91,53,91,43,0
CC,4736520447,Marcela Perez,21081970,15,42,15,99,0
CC,1067500417,Laura García,06071963,76,44,76,34,0
CE,4778207251,Melissa Cifuentes,17121972,19,95,19,34,0
TI,0632964880,Gabriela Martínez,02041943,91,90,91,99,0
CC,3998360786,Carlos López,01041974,47,59,47,3,0
CC,4904966709,Manuela Hurtado,21071938,25,47,25,77,0
CC,7626684342,Manuela Murillo,16011956,11,40,11,29,0
TI,8254360432,Laura Hurtado,10011943,47,73,47,15,0
CC,4326093850,Ana Hernández,07011958,20,29,20,91,0
CE,9108136961,Melissa Martínez,14051972,91,3,91,30,0
TI,3529710019,David Perez,14081974,52,34,52,2,0
CC,3538255737,Marcela Hernández,15101968,52,41,52,10,0
CC,5423152071,Juan Rodríguez,27021963,91,74,91,36,0
TI,6559610708,Juan López,11101968,47,22,47,4,0
CC,8529880574,Ana Cifuentes,23061967,73,54,73,44,0
TI,1237871889,María Cartagena,19111966,76,92,76,83,0
CC,4060870147,Gabriela Martínez,23101955,63,77,63,26,0
CE,1801453775,Marcela Martínez,04061969,91,1,91,41,0
CE,7866933837,Sofía Martínez,26031965,54,73,54,86,0
CC,9346112282,Carlos Cartagena,04101936,81,26,81,10,0
CE,5913418351,Melissa Martínez,19121939,86,60,86,77,0
CC,2464548486,Luis Hurtado,21021970,47,16,47,100,0
TI,2183964457,Ana Castaneda,28101974,99,31,99,65,0
CE,0456781948,David López,28041941,5,93,5,59,0
TI,3551312928,Juan González,19051941,68,4,68,19,0
CE,8730831477,Marcela López,01021958,50,51,50,60,0
CE,4935091261,Gabriela Perez,12081971,20,10,20,94,0
CE,8387374105,Marcela Martínez,10111933,91,91,91,26,0
CC,8237845291,Manuela Rodríguez,25091953,63,20,63,51,0
TI,8298529667,Daniela Martínez,23051977,76,29,76,52,0
CE,1298220782,Gabriela Hurtado,04121967,85,34,85,32,0
TI,8640265311,Juan Cartagena,11121977,19,24,19,73,0
CE,5442852816,Carlos Perez,04111978,81,16,81,92,0
CE,7259380488,Juan Hernández,06111961,99,24,99,58,0
TI,1427647380,Marcela Hernández,01031952,76,77,76,73,0
TI,6045904056,Sofía Cartagena,11111928,50,16,50,90,0
CC,0664541886,Luis García,22121967,50,40,50,83,0
CC,5475791065,David López,19091956,88,32,88,88,0
CC,3524067929,María Hernández,18081967,18,59,18,87,0
TI,0380805085,Luis Murillo,20121960,88,1,88,74,0
TI,3664877162,Sofía López,16081972,47,73,47,62,0
TI,9494350195,Manuela Hernández,27081981,88,51,88,54,0
TI,5512651073,Miguel Hurtado,17011959,66,51,66,74,0
TI,4411742180,Melissa Hernández,15011968,15,44,15,67,0
CC,4574775992,Manuela Hurtado,12051955,68,95,68,1,0
CE,8448911051,Juan García,15011956,66,81,66,99,0
TI,6111590257,Laura Murillo,12121966,85,24,85,38,0
CC,2388582497,Laura López,26091964,76,98,76,30,0
TI,2011470705,Sofía Martínez,10021964,8,59,8,41,0
CE,2074921119,Melissa Hurtado,07011975,91,92,91,34,0
TI,5636653690,Manuela Cifuentes,10081982,63,52,63,26,0
CC,2295251120,María Martínez,25081965,54,13,54,25,0
TI,3826071764,María López,08101965,97,98,97,16,0
CC,6068290377,Sofía Cartagena,12021968,99,50,99,60,0
CC,3948530400,Carlos López,10071965,18,10,18,60,0
CE,0988407369,Daniela Castaneda,08121967,47,97,47,41,0
CE,1805212056,Juan Cartagena,22071973,25,87,25,11,0
CE,2185934254,Manuela Hernández,08101962,13,81,13,90,0
CE,0269750866,Luis Hernández,15101932,97,58,97,47,0
TI,4333135124,María Murillo,17051952,23,24,23,24,0
CC,1604943873,Luis Martínez,07111955,13,99,13,51,0
CE,4991812065,Carlos García,06111976,5,3,5,87,0
TI,3427359373,Manuela Martínez,06031976,94,83,94,44,0
TI,7230389099,María Castaneda,28091973,19,32,19,13,0
CC,1488767476,Melissa Castaneda,11101955,91,53,91,43,0
CE,7873142149,Gabriela Hernández,21091967,54,55,54,2,0
CC,5847592760,Manuela Cifuentes,20061961,88,45,88,31,0
CC,2078234792,María Hurtado,09111968,86,79,86,58,0
TI,2148807372,Daniela López,03061974,27,41,27,100,0
TI,5126073338,Sofía Castaneda,23041971,76,1,76,62,0
TI,2425000812,David García,21081974,73,98,73,22,0
CE,6251365296,María Hurtado,21081974,97,38,97,78,0
CC,4055718060,Sofía López,14021980,47,74,47,3,0
CC,6474061585,Carlos Murillo,17041980,27,3,27,98,0
TI,5329860691,Daniela González,25091956,68,10,68,73,0
TI,2239319796,Miguel González,09051973,76,74,76,35,0
TI,7753049524,Luis Castaneda,06031970,81,92,81,3,0
TI,6610165026,Sofía Hernández,15031969,91,54,91,92,0
CE,2806759626,Ana González,09051965,27,35,27,51,0
CC,9845202306,María López,15121957,41,15,41,16,0
TI,7429240129,David López,20041961,54,60,54,1,0
CC,4409077356,Melissa Hurtado,22071975,13,93,13,31,0
CC,9325148268,Gabriela Rodríguez,22061954,50,45,50,60,0
CE,0965283788,Marcela Murillo,04111976,19,52,19,88,0
TI,2804816454,Daniela Cartagena,22051968,52,47,52,45,0
TI,7746465908,Sofía González,18011979,94,67,94,44,0
TI,5687492550,Laura Murillo,09061964,70,19,70,44,0
CE,1011943581,Daniela González,25041976,52,92,52,62,0
TI,3745746395,María Rodríguez,18061949,11,22,11,51,0
CC,9587616869,Manuela Rodríguez,12091966,86,22,86,77,0
TI,9369445586,Sofía Cartagena,21091943,54,100,54,31,0
CE,0057216425,Manuela Hernández,12031966,85,21,85,52,0
CE,7981213964,Melissa Martínez,11111983,73,41,73,73,0
CC,0799344811,Marcela Hurtado,15071968,85,99,85,78,0
TI,5593504535,Marcela Cifuentes,11061967,20,60,20,47,0
CE,3238535360,Melissa Castaneda,06121964,25,44,25,30,0
CC,0078465874,Marcela Castaneda,12021967,23,35,23,4,0
CC,8531416447,María García,28031978,97,86,97,36,0
CE,5127520877,Melissa García,28011973,86,81,86,54,0
CC,9633831889,María González,18061984,41,10,41,22,0
CE,0321490821,María Perez,04021968,63,51,63,90,0
TI,6882889491,David Murillo,27091956,8,10,8,35,0
CE,1658772315,Sofía Hurtado,25031976,52,35,52,2,0
CC,5472452214,María Hurtado,25021979,17,98,17,44,0
CC,0309119874,Melissa Hurtado,16111976,27,99,27,44,0
CE,3816395167,Carlos Hurtado,18121977,97,98,97,13,0
CE,9206377556,Manuela Murillo,15091970,11,22,11,2,0
CC,2493490529,Luis Perez,24101978,20,75,20,93,0
TI,2909768680,Carlos Martínez,22051977,63,87,63,81,0
CC,9908246131,María Hernández,22071943,5,24,5,6,0
TI,3589450297,María López,06011965,18,21,18,58,0
CE,4617220470,Gabriela Hurtado,15071968,70,65,70,53,0
CE,1965055009,Marcela Castaneda,09101961,86,100,86,73,0
TI,7952287038,Laura Hurtado,23011958,97,30,97,6,0
CE,4378373010,Ana Martínez,03111976,5,25,5,22,0
CE,7444225119,María Castaneda,11051978,86,100,86,13,0
CC,0217179036,Juan Castaneda,04111977,63,47,63,30,0
CC,7220470749,María Martínez,19091970,68,94,68,83,0
TI,4628852867,Sofía Hurtado,20101970,41,91,41,44,0
CC,3516332136,Miguel Cartagena,21091975,52,1,52,58,0
CE,9990463928,David Perez,26071972,70,41,70,62,0
TI,2422519640,María Hernández,25051957,76,22,76,54,0
CE,3271942634,Ana González,22011962,41,42,41,93,0
TI,3995747603,Sofía Cartagena,17091982,54,99,54,59,0
CC,0732935662,Luis García,01111983,13,32,13,47,0
TI,1442968348,Gabriela González,21091965,23,95,23,95,0
TI,9559046668,María Martínez,24081966,88,95,88,44,0
CC,4412336707,Ana López,02121945,86,95,86,100,0
CE,4562311889,Gabriela Martínez,17051955,94,11,94,77,0
CC,9167890902,Miguel Cifuentes,13051945,76,32,76,1,0
TI,2195613017,Luis Cifuentes,17081968,11,11,11,34,0
CE,8043422680,Daniela Murillo,13091973,97,1,97,65,0
TI,0732277165,Daniela Cartagena,27071951,63,88,63,90,0
CC,5319038762,Daniela Rodríguez,04121966,47,4,47,81,0
TI,6716780430,Marcela Martínez,27111965,8,51,8,88,0
TI,5815059143,Daniela Rodríguez,17091957,15,87,15,35,0
TI,8578293965,Ana Murillo,02101960,54,97,54,15,0
CC,5652213978,Gabriela Cartagena,17101955,81,97,81,74,0
CE,7620221468,Luis Hurtado,10071968,94,92,94,38,0
CC,9012641847,Sofía López,12071962,13,53,13,26,0
TI,9681941355,María López,06021973,70,38,70,25,0
CC,4867155883,Sofía Cartagena,02091968,97,67,97,32,0
TI,7557453638,Ana Rodríguez,13011971,44,38,44,98,0
CE,1432874667,Laura López,23071982,86,91,86,67,0
CE,4782735386,Marcela Castaneda,26021983,5,55,5,25,0
TI,7944935551,Gabriela Cartagena,23101961,17,81,17,60,0
CE,7179964592,Gabriela Martínez,25071977,47,100,47,81,0
CC,5908088244,Miguel Hurtado,08111974,8,53,8,4,0
TI,1006362976,Miguel Rodríguez,15041978,81,44,81,32,0
CC,4305245146,Luis Perez,18061967,85,53,85,40,0
CE,3537609990,Manuela González,28081971,19,100,19,40,0
CC,0914871691,Melissa López,20091977,15,43,15,20,0
TI,1186694374,Miguel Castaneda,23051964,27,74,27,44,0
CE,6047801708,Juan Cartagena,28051970,95,95,95,11,0
CE,6189016007,Sofía Cartagena,14081971,41,41,41,68,0
CC,1542203621,Gabriela Castaneda,27071964,17,93,17,6,0
CE,5249591342,Daniela Hurtado,17101959,81,99,81,54,0
TI,9499524006,Sofía Perez,01091975,76,15,76,91,0
TI,1997025307,Daniela Cifuentes,25051962,23,22,23,68,0
CC,0881414476,Carlos Cartagena,09071981,47,4,47,2,0
CE,2100359224,Ana Cartagena,12111977,17,87,17,75,0
CE,6924060053,María Murillo,06121952,15,11,15,92,0
CC,4371947074,Juan Perez,03061954,19,51,19,15,0
CC,5259358609,Miguel Cartagena,12041959,85,10,85,88,0
CC,5755326504,Carlos Castaneda,11121960,27,81,27,19,0
TI,2692475156,Laura Castaneda,24071977,97,87,97,52,0
CE,3047233655,Juan Perez,28031985,27,13,27,58,0
TI,8186436796,Daniela López,12021979,5,86,5,43,0
TI,6034044950,Sofía Rodríguez,11021967,18,100,18,88,0
CC,9406280488,Melissa Rodríguez,07061947,97,97,97,16,0
CC,8660498608,Melissa López,11011970,81,31,81,55,0
CE,3117902183,Juan Perez,16041968,19,3,19,42,0
CE,6125794502,Luis Perez,15091959,5,43,5,97,0
CE,7211374716,Manuela Hernández,11101973,86,35,86,2,0
CC,9098082949,Luis López,18011974,15,68,15,94,0
CC,8341101238,Daniela Murillo,08101949,95,41,95,75,0
CC,5837776425,Juan Martínez,20021951,25,29,25,19,0
TI,6007400450,María Cifuentes,02011974,85,100,85,24,0
TI,2417142688,Miguel González,20021972,73,19,73,62,0
CC,8093803762,Melissa Rodríguez,18031945,70,19,70,26,0
TI,6771216868,Luis Rodríguez,02081976,18,58,18,75,0
TI,7308729613,Ana Hernández,04021962,76,26,76,38,0
CE,1307082189,Laura Hurtado,09071980,15,93,15,87,0
TI,9695955840,Carlos López,03111968,91,51,91,40,0
CE,8276898484,Ana Perez,10111971,8,10,8,86,0
CE,7683608678,María Martínez,04121980,94,92,94,35,0
TI,2869458396,Luis Rodríguez,25091985,86,19,86,35,0
CE,5384347727,María Murillo,05011968,18,99,18,93,0
CC,5488512937,David García,04011951,8,92,8,40,0
CE,6365155069,David Cifuentes,13031945,94,22,94,75,0
CC,2629317151,Laura Rodríguez,14101976,73,77,73,1,0
CE,0790924935,Sofía Hernández,17041971,5,78,5,4,0
CC,1433171539,María Hurtado,04081974,11,65,11,52,0
CE,9229314736,Manuela Murillo,28011973,68,44,68,65,0
CC,0020681710,Miguel González,07071981,19,79,19,34,0
